property_id,host_id,city,state,country,lat,long,listing_name,property_type,guests,bedrooms,beds,bathrooms,has_ac,has_wifi,has_pool,has_kitchen,has_parking,amenities_count,price,prediction,price_delta,is_superhost,host_rating,host_response_rate,host_number_of_reviews,hosts_year,review_total,review_positive,review_negative,review_sentiment,rating_cleanliness,rating_communication,rating_checkin,rating_location,rating_value,review_advantages,review_disadvantages,review_suggestions,walk_score,poi_total,tourism_density
1019019105678840779,526047514,Paris,Ile-de-France,France,48.867,2.3452,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,0,55,575.0,411.2459062736389,-163.75409372636108,1,4.78,99,406,2,16,12,4,0.509,4.8,4.4,4.2,4.8,4.0,Central (6x); Great Location (4x); Quiet Area (4x); Beautiful Place (3x); Well Equipped (2x),No issues identified,Note: 4 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,85.6,146.0,5.683579767338681
37082049,209667,Paris,Ile-de-France,France,48.85626,2.37976,Entire Place in Paris,entire_place,6,3,3,2.5,0,1,0,1,1,23,408.0,624.4794614911502,216.47946149115023,0,4.7,63,50,14,14,14,0,0.998,4.8,4.9,4.9,5.0,4.8,Quiet Area (5x); Highly Recommend (4x); Spacious (3x); Well Equipped (2x); Responsive Host (2x),No issues identified,No issues identified - keep up the great work!,74.1,77.20967741935483,4.3694478524670215
955524227634888106,209934555,Paris,Ile-de-France,France,48.8419,2.3252,Private Room in Paris,private_room,2,1,1,1.0,0,1,0,1,1,30,198.64,44.460198454971646,-154.17980154502834,0,4.67,100,285,6,24,24,0,0.97,4.8,5.0,4.9,5.0,4.8,Highly Recommend (6x); Very Comfortable (5x); Responsive Host (4x); Perfect Stay (2x); Great Location (2x),Bugs Pests (1x); Hot Water Issues (1x),"[Bugs Pests]: Cleanliness: Did the home meet our standards? (It should be free of health hazards like mold and pests. It should also be free of extensive dust, pet dander, dirty dishes, etc.). || [Hot Water Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",75.3,77.20967741935483,3.688879454113936
1116533552903561662,10013930,Paris,Ile-de-France,France,48.86184372776604,2.35977160593048,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,0,22,218.16,560.2812144929072,342.12121449290726,1,4.88,100,16,1,16,16,0,0.998,4.8,4.7,4.9,5.0,4.8,Beautiful Place (4x); Great Location (2x); Central (2x); Very Comfortable (2x); Highly Recommend (1x),Too Small (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",76.5,90.0,5.2832037287379885
40473430,58810407,Paris,Ile-de-France,France,48.86734,2.35386,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,18,199.0,375.5614511031472,176.5614511031472,1,4.72,100,3987,9,24,22,2,0.833,4.9,5.0,4.9,4.8,4.7,Great Location (7x); Responsive Host (5x); Highly Recommend (5x); Walkable (5x); Very Clean (3x),Noise General (3x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",74.0,77.20967741935483,5.937536205082426
17874457,13731705,Paris,Ile-de-France,France,48.85526,2.32694,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,17,231.0,436.4849091763134,205.4849091763134,1,4.92,100,93,8,24,24,0,0.999,5.0,5.0,4.9,5.0,4.9,Great View (6x); Responsive Host (5x); Great Location (4x); Highly Recommend (3x); Very Clean (3x),No issues identified,No issues identified - keep up the great work!,75.2,77.20967741935483,3.1354942159291497
971596620411993159,15038055,Paris,Ile-de-France,France,48.86329,2.37266,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,0,17,168.52,539.6796321043562,371.1596321043562,0,4.4,100,5,6,2,2,0,1.0,,,,,,Great Location (1x); Well Equipped (1x); Great Kitchen (1x),No issues identified,No issues identified - keep up the great work!,74.8,77.20967741935483,3.8501476017100584
37880435,27263973,Paris,Ile-de-France,France,48.8587,2.3503,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,50,375.47,509.5654992819358,134.09549928193576,1,4.81,100,273,7,24,24,0,0.999,4.5,4.9,4.9,5.0,4.7,Highly Recommend (8x); Great Location (7x); Responsive Host (5x); Walkable (5x); Very Clean (4x),Dirty General (1x); Dirty Kitchen (1x); Too Small (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Dirty Kitchen]: All dishes, cookware, and utensils are clean and put away. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",85.5,129.0,4.584967478670572
9649701,3879238,Paris,Ile-de-France,France,48.8539,2.3504,Entire Place in Paris,entire_place,5,1,1,1.0,1,1,0,1,1,59,403.03,662.8863192383607,259.8563192383607,1,4.96,100,55,2,24,22,2,0.846,5.0,5.0,5.0,5.0,4.8,Will Return (6x); Highly Recommend (5x); Very Comfortable (4x); Very Clean (4x); Great Location (4x),Too Small (2x); Noise General (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",65.2,76.0,3.713572066704308
29509783,211140048,Paris,Ile-de-France,France,48.85082,2.31767,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,1,26,231.0,486.73656317300146,255.73656317300146,0,4.82,100,60,7,48,48,0,0.999,4.9,5.0,5.0,4.9,4.7,Highly Recommend (12x); Very Clean (10x); Quiet Area (6x); Great Location (6x); Walkable (4x),No issues identified,No issues identified - keep up the great work!,0.6,0.0,3.091042453358316
1109185664052606831,58315168,Paris,Ile-de-France,France,48.85839976389477,2.364792018876807,Entire Place in Paris,entire_place,4,2,2,2.0,0,1,0,1,0,25,434.15,573.972778576529,139.822778576529,1,5.0,100,14,1,14,14,0,1.0,5.0,4.9,4.9,5.0,4.9,Spacious (4x); Very Comfortable (3x); Will Return (3x); Central (2x); Great Host (2x),No issues identified,No issues identified - keep up the great work!,74.7,77.20967741935483,4.48863636973214
30955803,119422083,Paris,Ile-de-France,France,48.84094,2.35544,Private Room in Paris,private_room,2,2,2,1.0,0,1,0,1,1,50,56.93,356.96530127147753,300.0353012714775,0,4.63,85,215,7,24,19,5,0.59,4.5,4.8,4.7,4.9,4.6,Quiet Area (3x); Friendly Host (3x); Very Comfortable (2x); Very Clean (1x); Highly Recommend (1x),Plumbing Issues (1x); Bugs Pests (1x); Smell Issues (1x),"[Plumbing Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water || [Bugs Pests]: Cleanliness: Did the home meet our standards? (It should be free of health hazards like mold and pests. It should also be free of extensive dust, pet dander, dirty dishes, etc.). || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says.",74.7,77.20967741935483,2.302585092994046
47574663,22563088,Paris,Ile-de-France,France,48.8543,2.323,Entire Place in Paris,entire_place,6,2,2,2.0,1,1,0,1,0,49,700.26,1092.7614174317996,392.5014174317996,0,4.58,100,4381,11,24,23,1,0.922,4.8,4.9,4.8,4.9,4.6,Spacious (8x); Responsive Host (6x); Walkable (4x); Highly Recommend (3x); Great Location (3x),Dirty General (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",68.1,56.0,2.772588722239781
633075056825804055,460495691,Paris,Ile-de-France,France,48.8625,2.3653,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,44,183.72,176.09216225198082,-7.627837748019175,0,4.95,100,37,3,24,23,1,0.917,5.0,5.0,5.0,5.0,4.9,Very Comfortable (6x); Highly Recommend (6x); Well Equipped (5x); Great Location (5x); Responsive Host (3x),Too Small (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",75.1,77.20967741935483,4.382026634673881
992797316026832361,32370794,Paris,Ile-de-France,France,48.8639,2.3573,Entire Place in Paris,entire_place,4,2,2,2.5,0,1,1,1,0,45,624.06,596.8949311262403,-27.16506887375965,0,4.88,100,8,2,8,8,0,0.996,4.9,5.0,5.0,5.0,4.6,Responsive Host (4x); Highly Recommend (2x); Very Clean (2x); Great Location (1x); Perfect Stay (1x),Hot Water Issues (1x),"[Hot Water Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",89.4,134.0,5.2832037287379885
42452586,337962518,Paris,Ile-de-France,France,48.85788,2.36684,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,0,23,206.0,490.8069165847205,284.8069165847205,0,4.96,100,23,5,23,23,0,0.999,4.5,5.0,5.0,5.0,4.8,Spacious (5x); Great Location (4x); Highly Recommend (3x); Great Host (2x); Quiet Area (2x),Smell Issues (1x); Too Small (1x),"[Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",75.5,77.20967741935483,4.219507705176107
50745918,17768562,Paris,Ile-de-France,France,48.87654445035295,2.341890004418879,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,34,150.0,371.6352502289275,221.63525022892748,0,5.0,100,12,2,12,12,0,1.0,4.9,5.0,5.0,5.0,4.9,Very Comfortable (3x); Responsive Host (2x); Walkable (1x); Great Host (1x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!,75.5,77.20967741935483,4.564348191467836
4698776,19850326,Paris,Ile-de-France,France,48.84706,2.37772,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,1,22,188.59,477.0105582154356,288.42055821543556,0,4.51,100,135,11,24,21,3,0.746,4.6,4.9,4.9,4.7,4.6,Highly Recommend (3x); Will Return (3x); Quiet Area (2x); Great Location (2x); Very Comfortable (2x),Dirty General (1x); Noise General (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",75.3,77.20967741935483,3.688879454113936
888814135532522875,505866708,Paris,Ile-de-France,France,48.8503,2.3483,Entire Place in Paris,entire_place,4,2,2,1.5,0,1,0,1,1,43,746.35,525.4075231300919,-220.9424768699081,0,4.96,100,25,2,2,2,0,1.0,,,,,,Responsive Host (1x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,64.1,76.0,4.442651256490317
51012362,412683123,Paris,Ile-de-France,France,48.86786,2.3588,Hotel Room in Paris,hotel_room,2,1,1,1.0,1,1,0,0,0,11,517.56,585.4513523622797,67.8913523622798,1,4.67,100,107,4,23,23,0,0.984,4.9,4.8,5.0,4.9,4.5,Very Clean (6x); Highly Recommend (4x); Great Location (2x); Very Comfortable (1x); Will Return (1x),No issues identified,No issues identified - keep up the great work!,90.6,132.0,5.075173815233827
879623872449678928,201038010,Paris,Ile-de-France,France,48.8518,2.3394,Entire Place in Paris,entire_place,5,3,3,1.5,0,1,0,1,0,15,413.36,433.44821421074573,20.08821421074572,0,4.8,100,25,2,24,21,3,0.765,4.8,4.7,4.8,5.0,4.6,Great Location (5x); Spacious (4x); Responsive Host (3x); Highly Recommend (3x); Walkable (2x),Dirty General (1x); Dirty Bedding (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Dirty Bedding]: Bedding. This includes a bed sheet; a blanket, comforter, or top-sheet; and one sleeping pillow per person with a pillowcase.",75.3,77.20967741935483,4.709530201312334
1165102624075873902,114325272,Paris,Ile-de-France,France,48.86454,2.3721,Entire Place in Paris,entire_place,2,2,2,1.0,0,0,0,1,0,3,109.08,271.14218836584854,162.06218836584856,0,5.0,10,10,1,10,10,0,1.0,5.0,5.0,4.9,5.0,5.0,Very Comfortable (5x); Responsive Host (4x); Good Value (2x); Will Return (2x); Highly Recommend (2x),Wifi Issues (2x),[Wifi Issues]: Wifi: Provide the wifi network and password at your home or location.,74.1,77.20967741935483,3.8501476017100584
15947555,69907184,Paris,Ile-de-France,France,48.85592,2.38086,Private Room in Paris,private_room,2,1,1,1.0,0,1,0,1,1,42,119.11,78.90341985088918,-40.20658014911082,1,4.82,100,380,9,48,44,4,0.834,4.9,4.9,4.9,4.8,4.8,Great Location (8x); Well Equipped (7x); Responsive Host (7x); Very Clean (4x); Spacious (4x),Too Small (3x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",74.5,77.20967741935483,3.970291913552122
19834415,95389398,Paris,Ile-de-France,France,48.8694,2.3515,Entire Place in Paris,entire_place,4,1,1,1.0,1,1,0,1,1,29,210.0,795.9292957318594,585.9292957318594,0,4.58,100,8872,9,24,19,5,0.575,4.2,4.8,4.6,4.5,4.2,Walkable (4x); Responsive Host (4x); Great Location (4x); Good Value (3x); Central (2x),Noise General (4x); Safety Concerns (2x); Dirty General (1x); Hot Water Issues (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Safety Concerns]: Location: Was the guest made aware of safety, transportation, points of interest, and special considerations like noise or other situations that might affect them? || [Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",74.6,77.20967741935483,5.937536205082426
27387680,18734978,Paris,Ile-de-France,France,48.87192,2.36701,Entire Place in Paris,entire_place,3,1,1,1.5,0,1,0,1,1,46,130.14,390.4845341704936,260.3445341704936,0,4.36,100,50,9,24,21,3,0.755,4.0,4.7,4.7,4.8,4.4,Great Location (7x); Responsive Host (3x); Highly Recommend (3x); Great Host (3x); Walkable (2x),Dirty Bathroom (1x),"[Dirty Bathroom]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",75.8,77.20967741935483,3.4657359027997265
922305187538410260,35703414,Paris,Ile-de-France,France,48.8402,2.3334,Entire Place in Paris,entire_place,5,2,2,1.5,1,1,0,1,1,56,516.7,776.0685444637223,259.3685444637223,1,4.92,100,36,2,24,24,0,0.996,4.9,4.9,4.9,4.9,4.9,Highly Recommend (8x); Walkable (6x); Spacious (5x); Well Equipped (5x); Responsive Host (5x),Too Small (1x),"[Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",67.9,56.0,3.49650756146648
31731761,238019759,Paris,Ile-de-France,France,48.843,2.3633,Unique Stay in Paris,unique_stay,4,1,1,1.0,0,1,0,1,1,27,572.96,643.0968085045483,70.1368085045483,0,4.44,100,52,6,4,3,1,0.5,4.5,4.0,4.0,4.5,3.8,Great Location (1x); Very Clean (1x); Responsive Host (1x),Hot Water Issues (1x),"[Hot Water Issues]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water",7.4,1.0,3.951243718581427
1261990363341407917,70765574,Paris,Ile-de-France,France,48.87027,2.36232,Entire Place in Paris,entire_place,2,1,1,1.587247212475953,0,0,0,1,0,15,65.0,345.11114319427634,280.11114319427634,0,4.39,100,59,9,14,13,1,0.873,4.7,5.0,5.0,5.0,4.5,Responsive Host (3x); Highly Recommend (2x); Walkable (2x); Very Comfortable (2x); Will Return (2x),Wifi Issues (1x),[Wifi Issues]: Wifi: Provide the wifi network and password at your home or location.,74.5,77.20967741935483,4.394449154672439
21692517,21630783,Paris,Ile-de-France,France,48.84637,2.32828,Entire Place in Paris,entire_place,4,2,2,0.0,0,1,0,1,0,32,439.0,784.8985990035253,345.8985990035253,0,4.54,78,2208,11,38,18,20,0.4805,,,,,,Great Location (7x); Spacious (4x); Walkable (3x); Very Comfortable (2x); Beautiful Place (2x),No issues identified,Note: 20 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,75.0,77.20967741935483,3.8712010109078903
1267394734091655357,512746089,Paris,Ile-de-France,France,48.8683,2.3357,Entire Place in Paris,entire_place,2,1,1,1.0,1,1,0,1,0,31,299.0,696.3973184041715,397.39731840417153,0,0.0,100,0,5,6,6,0,1.0,5.0,5.0,5.0,5.0,4.8,Responsive Host (2x); Great Location (2x); Walkable (2x); Will Return (1x),No issues identified,No issues identified - keep up the great work!,80.0,149.0,4.762173934797756
20940292,99199946,Paris,Ile-de-France,France,48.8681,2.3283,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,28,287.0,262.3300076277062,-24.66999237229379,0,4.76,80,251,9,48,42,6,0.748,4.9,4.8,4.7,5.0,4.6,Great Location (16x); Spacious (12x); Will Return (6x); Highly Recommend (6x); Well Equipped (4x),Too Hot (10x),"[Too Hot]: Opening doors and windows or using fans doesn’t stop carbon monoxide building up indoors. Although carbon monoxide can't be seen or smelled, it can rapidly lead to full incapacitation and death. If you start to feel sick, dizzy, or weak, get to fresh air right away—don’t delay.",74.5,77.20967741935483,3.713572066704308
18132057,53323515,Paris,Ile-de-France,France,48.8567,2.3419,Entire Place in Paris,entire_place,2,1,1,1.5,1,1,0,1,0,27,760.8,443.17297572251096,-317.627024277489,1,4.89,100,927,8,24,22,2,0.833,5.0,4.7,4.9,5.0,4.7,Very Clean (5x); Very Comfortable (4x); Great Location (4x); Beautiful Place (4x); Will Return (2x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",74.3,77.20967741935483,3.091042453358316
988408450813290217,6766653,Paris,Ile-de-France,France,48.874213188185,2.361881161966065,Entire Place in Paris,entire_place,6,4,4,2.0,0,1,0,1,1,51,489.05,717.4122448523253,228.36224485232532,0,5.0,100,3,2,3,3,0,1.0,5.0,5.0,5.0,5.0,4.7,Beautiful Place (1x); Perfect Stay (1x); Responsive Host (1x); Very Comfortable (1x); Spacious (1x),No issues identified,No issues identified - keep up the great work!,74.3,77.20967741935483,4.394449154672439
585205550821566924,450001685,Paris,Ile-de-France,France,48.8497,2.3628,Hotel Room in Paris,hotel_room,6,1,1,1.587247212475953,0,1,0,1,0,22,840.0,728.3385466945882,-111.66145330541178,0,4.55,83,569,3,4,3,1,0.5,4.8,4.2,4.8,4.5,4.0,Walkable (1x); Very Clean (1x); Highly Recommend (1x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,27.6,6.0,2.70805020110221
8358228,44056029,Paris,Ile-de-France,France,48.86725,2.33483,Entire Place in Paris,entire_place,4,2,2,2.5,0,1,0,1,1,47,629.0,384.53784717559904,-244.46215282440096,0,5.0,100,79,10,24,24,0,0.999,5.0,5.0,4.9,5.0,4.8,Walkable (6x); Well Equipped (6x); Very Clean (5x); Will Return (4x); Spacious (3x),Noise Street (1x),[Noise Street]: Location. How did the guest feel about the area and neighborhood?,86.8,185.0,4.48863636973214
878966607307161685,3309080,Paris,Ile-de-France,France,48.86375889388788,2.352226638659213,Entire Place in Paris,entire_place,3,1,1,1.0,0,1,0,1,0,35,302.16,333.9187351841541,31.75873518415409,0,4.61,50,18,12,9,9,0,0.962,4.3,4.8,4.8,5.0,4.6,Great Location (3x); Spacious (2x); Responsive Host (2x); Great Host (2x); Highly Recommend (2x),Noise Street (1x),[Noise Street]: Location. How did the guest feel about the area and neighborhood?,75.2,77.20967741935483,5.181783550292085
713468857485022395,459701814,Paris,Ile-de-France,France,48.8636,2.3598,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,0,38,301.0,531.3038998769149,230.3038998769149,0,4.77,88,1048,3,22,21,1,0.908,4.7,4.7,4.9,4.9,4.6,Walkable (5x); Responsive Host (5x); Great Location (5x); Highly Recommend (4x); Spacious (3x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,89.9,134.0,5.2832037287379885
33215018,250052908,Paris,Ile-de-France,France,48.85263,2.34432,Entire Place in Paris,entire_place,8,4,4,2.0,0,1,0,1,1,35,688.93,412.373775102986,-276.556224897014,1,4.88,100,325,6,24,24,0,0.999,4.9,5.0,5.0,4.9,4.8,Great Location (7x); Responsive Host (6x); Walkable (6x); Will Return (4x); Well Equipped (3x),No issues identified,No issues identified - keep up the great work!,88.4,185.0,4.727387818712341
1131828309025095170,568231770,Paris,Ile-de-France,France,48.8593,2.3647,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,18,199.63,431.96363525469906,232.33363525469906,0,4.5,100,8,1,8,6,2,0.531,4.8,4.8,4.8,5.0,4.4,Will Return (2x); Very Comfortable (2x); Walkable (1x); Well Equipped (1x); Great Location (1x),No issues identified,Note: 2 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,81.2,78.0,4.48863636973214
1073985231949352262,557825666,Paris,Ile-de-France,France,48.8521,2.37875,Entire Place in Paris,entire_place,6,2,2,1.0,0,1,0,1,0,3,293.85,686.0388722935347,392.1888722935347,1,4.88,100,25,1,4,4,0,1.0,4.8,4.8,5.0,5.0,4.5,Spacious (1x); Great Location (1x); Great Host (1x),No issues identified,No issues identified - keep up the great work!,75.5,77.20967741935483,4.406719247264253
14929010,59003029,Paris,Ile-de-France,France,48.85279,2.3452,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,0,33,297.55,597.932295661769,300.382295661769,0,4.51,97,445,9,24,20,4,0.684,4.8,4.7,4.6,4.8,4.4,Very Comfortable (6x); Walkable (5x); Will Return (4x); Very Clean (3x); Great Location (3x),Noise General (7x); Noise Street (2x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Noise Street]: Location. How did the guest feel about the area and neighborhood?",88.1,185.0,4.442651256490317
1098436226538951200,4512059,Paris,Ile-de-France,France,48.8609,2.3669,Entire Place in Paris,entire_place,4,2,2,2.0,0,1,0,1,1,40,466.04,698.3703500781689,232.33035007816892,0,0.0,100,0,5,1,1,0,1.0,,,,,,Walkable (1x); Quiet Area (1x); Well Equipped (1x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,73.8,77.20967741935483,4.382026634673881
45798448,219731813,Paris,Ile-de-France,France,48.867,2.3522,Entire Place in Paris,entire_place,8,2,2,2.0,0,1,0,1,1,56,802.61,393.8731825892571,-408.7368174107429,1,4.6,100,680,7,24,23,1,0.917,4.9,4.9,4.9,5.0,4.7,Great Location (5x); Spacious (4x); Responsive Host (4x); Will Return (4x); Very Clean (3x),Too Hot (1x),"[Too Hot]: Opening doors and windows or using fans doesn’t stop carbon monoxide building up indoors. Although carbon monoxide can't be seen or smelled, it can rapidly lead to full incapacitation and death. If you start to feel sick, dizzy, or weak, get to fresh air right away—don’t delay.",75.6,77.20967741935483,5.937536205082426
24463776,16178295,Paris,Ile-de-France,France,48.8389,2.33752,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,1,34,142.0,530.0670562820324,388.06705628203235,0,4.55,100,502,11,24,20,4,0.665,4.5,4.7,4.9,4.9,4.5,Great Location (6x); Responsive Host (4x); Very Comfortable (4x); Central (2x); Spacious (1x),Wifi Issues (1x); Too Small (1x),"[Wifi Issues]: Wifi: Provide the wifi network and password at your home or location. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",68.8,56.0,1.9459101490553132
1018800539663048716,146996034,Paris,Ile-de-France,France,48.8697,2.3509,Entire Place in Paris,entire_place,4,1,1,1.0,1,1,0,1,0,41,391.66,691.2528927493013,299.59289274930126,1,4.85,100,280,8,24,22,2,0.835,5.0,4.8,4.9,4.6,4.5,Responsive Host (6x); Highly Recommend (5x); Great Location (5x); Very Clean (5x); Good Bed (4x),Noise General (4x); Dirty General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",88.5,125.0,5.937536205082426
1156549814364959872,518893133,Paris,Ile-de-France,France,48.86809,2.34943,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,24,328.39,256.46860069068657,-71.92139930931341,0,0.0,100,0,5,12,10,2,0.649,4.8,4.5,4.7,4.8,4.5,Will Return (4x); Highly Recommend (4x); Beautiful Place (2x); Well Equipped (2x); Great Location (2x),No issues identified,Note: 2 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,88.9,125.0,5.683579767338681
35727556,40491024,Paris,Ile-de-France,France,48.8737,2.3518,Entire Place in Paris,entire_place,2,1,1,1.0,1,1,0,1,0,57,218.16,391.22965085859767,173.06965085859767,1,5.0,100,23,1,46,46,0,1.0,5.0,5.0,5.0,5.0,5.0,Spacious (12x); Responsive Host (10x); Great Host (10x); Very Comfortable (10x); Beautiful Place (8x),No issues identified,No issues identified - keep up the great work!,74.9,77.20967741935483,4.90527477843843
1047096309299360962,15340463,Paris,Ile-de-France,France,48.8433,2.3385,Entire Place in Paris,entire_place,3,1,1,1.5,1,1,0,1,1,48,374.71,598.816629836006,224.106629836006,1,4.97,100,86,2,24,24,0,1.0,4.9,5.0,5.0,4.9,4.8,Responsive Host (7x); Very Comfortable (6x); Great Location (5x); Exceeded Expectations (4x); Highly Recommend (4x),No issues identified,No issues identified - keep up the great work!,74.0,77.20967741935483,2.9444389791664403
